t,Icx,Icy,Icz,Imx,Imy,Imz,Bcx,Bcy,Bcz,Bmx,Bmy,Bmz,polx,poly,polz,ERROR
4.323022,0.443052,0.220635,0.724211,0.452503,0.225366,0.691312,-26.830000,-11.604000,-0.927000,-26.783823,-10.910548,0.822147,-1.000000,-1.000000,1.000000,0.000000
4.370714,0.444307,0.220522,0.707220,0.453368,0.221333,0.674596,-26.922000,-11.489000,-2.053000,-26.969671,-10.652838,-0.299196,-1.000000,-1.000000,1.000000,0.000000
4.416147,0.445549,0.218900,0.690275,0.453655,0.215998,0.657299,-27.013000,-11.265000,-3.167000,-26.924798,-10.800486,-1.319710,-1.000000,-1.000000,1.000000,0.000000
4.462856,0.446777,0.215739,0.673513,0.455243,0.211678,0.643320,-27.102000,-10.936000,-4.257000,-27.139415,-10.502777,-2.441940,-1.000000,-1.000000,1.000000,0.000000
4.510627,0.447977,0.211096,0.657114,0.457115,0.201877,0.626171,-27.190000,-10.502000,-5.315000,-27.166554,-10.105649,-3.506549,-1.000000,-1.000000,1.000000,0.000000
4.558261,0.449164,0.204970,0.641200,0.458270,0.195968,0.613486,-27.277000,-9.967000,-6.329000,-27.309248,-9.969844,-4.788378,-1.000000,-1.000000,1.000000,0.000000
4.604272,0.450338,0.197414,0.625951,0.458125,0.182131,0.598787,-27.363000,-9.336000,-7.291000,-27.408380,-9.475028,-5.667291,-1.000000,-1.000000,1.000000,0.000000
4.649669,0.451497,0.188497,0.611488,0.459567,0.169881,0.587835,-27.447000,-8.613000,-8.191000,-27.522413,-8.952554,-6.633634,-1.000000,-1.000000,1.000000,0.000000
4.695485,0.452630,0.178275,0.597961,0.460861,0.156044,0.575440,-27.530000,-7.803000,-9.021000,-27.506400,-8.272957,-7.571988,-1.000000,-1.000000,1.000000,0.000000
4.741132,0.453749,0.166815,0.585489,0.462881,0.141922,0.567514,-27.612000,-6.915000,-9.772000,-27.677900,-7.508394,-8.295672,-1.000000,-1.000000,1.000000,0.000000
4.787333,0.454855,0.154242,0.574208,0.464898,0.125203,0.559443,-27.692000,-5.955000,-10.436000,-27.791667,-6.816543,-9.236891,-1.000000,-1.000000,1.000000,0.000000
4.835064,0.455933,0.140640,0.564236,0.463314,0.109639,0.550795,-27.771000,-4.932000,-11.008000,-27.862546,-5.563836,-9.948774,-1.000000,-1.000000,1.000000,0.000000
