t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
9.212331,0.030416,0.051000,0.948462,8.052518,9.119048,16.454691,2.367617,3.530434,63.551305
9.263443,0.033225,0.041157,0.947052,8.283256,8.874121,16.354017,2.569617,2.842434,63.457305
9.294713,0.033225,0.041157,0.947052,8.340687,8.369741,16.123279,2.569617,2.842434,63.457305
9.346311,0.035854,0.031403,0.945296,8.456225,7.951845,16.224291,2.758617,2.160434,63.340305
9.377579,0.035854,0.031403,0.945296,8.629194,7.764349,16.022606,2.758617,2.160434,63.340305
9.428482,0.038316,0.021780,0.943181,8.614668,7.432938,15.892879,2.935617,1.487434,63.199305
9.459753,0.038316,0.021780,0.943181,8.845068,7.015042,15.979364,2.935617,1.487434,63.199305
9.510770,0.040611,0.012261,0.940720,8.758921,6.712346,15.950310,3.100617,0.821434,63.035305
9.542031,0.040611,0.012261,0.940720,8.989321,6.351882,15.936121,3.100617,0.821434,63.035305
9.593268,0.042739,0.002902,0.937913,9.090332,5.991755,15.748626,3.253617,0.166434,62.848305
9.624530,0.042739,0.002902,0.937913,9.104521,5.602574,15.820584,3.253617,0.166434,62.848305
9.675586,0.044701,0.006310,0.934776,9.191006,4.982656,15.791868,3.394617,-0.478566,62.639305
9.706852,0.044701,0.006310,0.934776,9.191006,4.579287,15.561468,3.394617,-0.478566,62.639305
9.758742,0.046495,0.015335,0.931309,9.335259,4.045853,15.489172,3.523617,-1.110566,62.408305
9.790010,0.046495,0.015335,0.931309,9.363975,3.657011,15.402688,3.523617,-1.110566,62.408305
9.840653,0.048137,0.024170,0.927510,9.594713,3.080335,15.359445,3.641617,-1.729566,62.155305
9.871912,0.048137,0.024170,0.927510,9.464986,2.647912,15.229719,3.641617,-1.729566,62.155305
9.923029,0.049611,0.032803,0.923396,9.508228,2.474943,15.099992,3.747617,-2.334566,61.881305
9.954289,0.049611,0.032803,0.923396,9.623428,2.042859,14.869592,3.747617,-2.334566,61.881305
10.005418,0.050933,0.041219,0.918996,9.623428,1.682394,14.783107,3.842617,-2.924566,61.588305
10.036678,0.050933,0.041219,0.918996,9.753155,1.422940,14.667907,3.842617,-2.924566,61.588305
10.087912,0.052102,0.049404,0.914280,9.810924,0.961802,14.538181,3.926617,-3.498566,61.274305
10.119169,0.052102,0.049404,0.914280,9.825113,0.774307,14.278727,3.926617,-3.498566,61.274305
